,index,location,bhk,total_sqft,bath,price,encoded_loc
7597,10586,Dasanapura,2,814.0,2.0,53.0,63
7598,10587,Electronic City,2,1025.0,2.0,50.0,74
7599,10589,Whitefield,4,3075.0,2.0,188.0,224
7600,10595,others,2,1175.0,2.0,52.86,230
7601,10597,KR Puram,2,1100.0,2.0,45.0,115
7602,10599,Banashankari,2,1450.0,2.0,50.75,26
7603,10600,6th Phase JP Nagar,3,1810.0,3.0,131.0,5
7604,10601,others,3,1426.0,2.0,71.0,230
7605,10602,Sector 7 HSR Layout,3,2400.0,2.0,195.0,197
7606,10603,Kalyan nagar,2,1100.0,2.0,70.0,122
7607,10604,Electronic City Phase II,1,650.0,1.0,35.0,75
7608,10606,Kaikondrahalli,2,900.0,2.0,27.0,120
7609,10607,Billekahalli,2,1360.0,2.0,110.0,44
7610,10608,Yeshwanthpur,1,674.0,1.0,36.85,229
7611,10609,Whitefield,3,1655.0,3.0,110.0,224
7612,10610,others,2,1300.0,2.0,95.0,230
7613,10611,others,1,936.0,1.0,53.0,230
7614,10612,others,2,1277.0,2.0,92.0,230
7615,10613,others,2,1200.0,2.0,54.0,230
7616,10614,Hormavu,2,1015.0,2.0,39.08,100
7617,10615,Budigere,2,1153.0,2.0,60.0,52
7618,10616,Kengeri,2,1035.0,2.0,51.5,135
7619,10617,KR Puram,5,3300.0,3.0,255.0,115
7620,10618,Uttarahalli,2,1150.0,2.0,46.0,216
7621,10619,Malleshwaram,2,1020.0,2.0,80.0,160
7622,10621,8th Phase JP Nagar,2,1160.0,2.0,95.0,7
7623,10623,Brookefield,2,1225.0,2.0,72.0,51
7624,10627,others,3,1350.0,3.0,60.0,230
7625,10629,Channasandra,2,830.0,2.0,36.28,56
7626,10632,Jalahalli,2,905.0,2.0,55.0,111
7627,10633,Vijayanagar,3,1375.0,2.0,75.0,220
7628,10635,Electronic City,2,1140.0,2.0,33.84,74
7629,10636,Hormavu,3,1550.0,2.0,60.0,100
7630,10637,Kannamangala,2,957.0,2.0,55.0,128
7631,10638,9th Phase JP Nagar,2,890.0,2.0,45.0,8
7632,10639,KR Puram,4,3000.0,4.0,235.0,115
7633,10641,others,5,2400.0,5.0,150.0,230
7634,10643,Rachenahalli,2,925.0,2.0,37.0,183
7635,10644,Kammasandra,2,1415.0,2.0,60.0,125
7636,10646,Thanisandra,2,1225.0,2.0,37.0,209
7637,10647,Hennur Road,4,2000.0,4.0,90.0,96
7638,10648,Whitefield,1,840.0,1.0,57.0,224
7639,10650,Thanisandra,3,1732.0,3.0,112.0,209
7640,10651,others,1,1200.0,1.0,45.0,230
7641,10652,Bhoganhalli,2,1260.0,2.0,69.9,43
7642,10653,others,2,1092.0,2.0,49.0,230
7643,10654,others,2,827.0,2.0,34.0,230
7644,10656,Chamrajpet,2,650.0,1.0,40.0,54
7645,10658,Whitefield,3,1725.0,3.0,106.0,224
7646,10659,Jalahalli,2,1000.0,2.0,70.0,111
7647,10660,TC Palaya,1,1350.0,1.0,55.0,207
7648,10662,Bellandur,3,1717.0,3.0,110.0,40
7649,10663,Kanakpura Road,2,700.0,2.0,34.0,127
7650,10664,others,2,800.0,2.0,32.0,230
7651,10666,Sonnenahalli,3,1415.0,2.0,65.0,204
7652,10667,7th Phase JP Nagar,3,1976.0,3.0,145.0,6
7653,10668,Kambipura,2,883.0,2.0,37.01,123
7654,10669,Yelahanka,1,700.0,1.0,38.0,226
7655,10670,Sarjapur,3,1445.0,3.0,50.0,193
7656,10671,Battarahalli,3,2082.0,3.0,104.0,37
7657,10673,Thanisandra,2,933.0,2.0,66.0,209
7658,10675,Electronic City Phase II,2,1155.0,2.0,57.0,75
7659,10677,Bannerghatta,2,1200.0,2.0,73.2,33
7660,10678,others,2,1055.0,2.0,43.0,230
7661,10679,Rajaji Nagar,3,1555.0,3.0,125.0,185
7662,10680,Bellandur,3,1420.0,3.0,62.0,40
7663,10685,KR Puram,2,1035.0,2.0,40.0,115
7664,10689,Yelahanka New Town,1,488.0,1.0,20.0,227
7665,10691,others,5,2760.0,5.0,140.0,230
7666,10692,others,2,993.0,2.0,42.0,230
7667,10693,Hoodi,2,1225.0,2.0,45.0,97
7668,10696,Sompura,2,825.0,2.0,32.0,203
7669,10699,Electronic City Phase II,3,1800.0,3.0,92.0,75
7670,10701,Kanakpura Road,2,1167.0,2.0,63.0,127
7671,10702,Sarjapur,2,1150.0,2.0,41.0,193
7672,10703,others,1,650.0,1.0,50.0,230
7673,10704,Sarjapur  Road,1,675.0,1.0,27.0,194
7674,10705,others,2,2260.0,3.0,90.0,230
7675,10706,others,1,1050.0,1.0,32.39,230
7676,10708,Yelahanka New Town,2,1100.0,2.0,58.0,227
7677,10710,Uttarahalli,3,1330.0,2.0,58.0,216
7678,10713,others,6,2400.0,5.0,75.0,230
7679,10714,Banashankari,3,1770.0,3.0,108.0,26
7680,10715,Prithvi Layout,3,2100.0,3.0,125.0,181
7681,10716,Pai Layout,2,1000.0,2.0,42.0,179
7682,10718,Ramamurthy Nagar,4,2916.0,5.0,230.0,188
7683,10719,Kanakpura Road,3,1419.59,2.0,65.0,127
7684,10720,Kodihalli,3,1400.0,3.0,81.0,141
7685,10721,Horamavu Agara,2,750.0,2.0,37.49,98
7686,10722,Bannerghatta,2,1070.0,2.0,87.0,33
7687,10723,Kannamangala,3,1536.0,3.0,107.0,128
7688,10725,JP Nagar,3,2400.0,3.0,196.0,109
7689,10726,Sarjapur  Road,3,2582.5,2.0,102.92,194
7690,10727,Electronic City,2,1342.0,2.0,72.0,74
7691,10728,others,3,1600.0,3.0,130.0,230
7692,10729,Kanakapura,1,938.0,1.0,50.0,126
7693,10730,Budigere,3,1820.0,3.0,99.0,52
7694,10731,Bhoganhalli,4,2439.0,4.0,170.0,43
7695,10732,Kanakpura Road,3,1665.0,3.0,78.0,127
7696,10733,Basavangudi,3,1850.0,3.0,150.0,35
7697,10734,Bommanahalli,2,1091.0,2.0,40.0,47
7698,10737,Brookefield,4,3675.0,4.0,176.0,51
7699,10738,JP Nagar,2,1060.0,2.0,33.95,109
7700,10739,Whitefield,2,1059.0,2.0,57.0,224
7701,10740,Hebbal,2,1299.0,2.0,97.0,92
7702,10741,Yelahanka,3,1491.0,3.0,85.0,226
7703,10742,Basaveshwara Nagar,2,1200.0,2.0,85.0,36
7704,10743,Yelahanka,4,2088.0,5.0,110.0,226
7705,10744,Hulimavu,1,581.0,1.0,29.0,105
7706,10745,others,2,1296.0,2.0,70.0,230
7707,10746,others,2,1125.0,2.0,55.0,230
7708,10747,Electronic City,3,1275.0,3.0,70.0,74
7709,10748,Kothanur,2,1095.0,2.0,55.0,146
7710,10750,Old Madras Road,2,1330.0,2.0,74.0,177
7711,10751,Marathahalli,2,1135.0,2.0,60.0,161
7712,10752,Whitefield,1,516.0,1.0,39.0,224
7713,10753,others,2,1194.0,2.0,51.0,230
7714,10755,Electronic City,2,770.0,1.0,38.0,74
7715,10757,Chikkalasandra,3,1355.0,3.0,54.2,59
7716,10759,Harlur,4,2569.0,4.0,175.0,91
7717,10762,Bhoganhalli,3,1707.0,3.0,115.0,43
7718,10764,Sultan Palaya,2,1070.0,2.0,49.0,206
7719,10765,Whitefield,4,6000.0,4.0,410.0,224
7720,10766,Tumkur Road,3,1240.0,2.0,83.0,214
7721,10767,JP Nagar,2,1300.0,2.0,91.65,109
7722,10768,Ambalipura,2,1700.0,2.0,76.0,12
7723,10769,Yeshwanthpur,3,1383.0,2.0,76.18,229
7724,10770,others,5,3000.0,4.0,170.0,230
7725,10772,Hulimavu,2,935.0,2.0,45.0,105
7726,10773,Thigalarapalya,3,2072.0,4.0,151.0,210
7727,10776,KR Puram,2,1116.0,2.0,45.0,115
7728,10777,Whitefield,3,1639.0,3.0,107.0,224
7729,10778,Marathahalli,3,1839.0,3.0,130.0,161
7730,10779,others,2,1300.0,2.0,63.0,230
7731,10780,Horamavu Agara,1,625.0,1.0,27.0,98
7732,10781,Thanisandra,1,933.0,1.0,61.0,209
7733,10782,Hosur Road,3,2289.0,3.0,180.0,104
7734,10783,Ramamurthy Nagar,3,2316.0,3.0,125.0,188
7735,10784,Electronic City,2,1005.0,2.0,39.77,74
7736,10785,Horamavu Agara,2,1080.0,2.0,38.0,98
7737,10787,Vishwapriya Layout,2,910.0,2.0,36.0,222
7738,10788,Hormavu,2,1200.0,2.0,73.0,100
7739,10789,Electronic City,2,1110.0,2.0,39.9,74
7740,10790,Kothanur,2,1142.0,2.0,56.0,146
7741,10791,2nd Stage Nagarbhavi,5,4000.0,4.0,240.0,2
7742,10793,AECS Layout,2,1005.0,2.0,55.0,9
7743,10794,others,3,1626.6,3.0,133.0,230
7744,10795,Kothanur,2,1074.0,2.0,54.0,146
7745,10796,Basavangudi,2,1230.0,2.0,80.0,35
7746,10797,Electronic City,2,660.0,1.0,23.0,74
7747,10798,others,2,1007.0,2.0,48.0,230
7748,10800,Whitefield,3,1820.0,3.0,113.0,224
7749,10802,others,2,1348.0,2.0,100.0,230
7750,10803,Kasavanhalli,2,1230.0,2.0,66.25,130
7751,10804,Horamavu Agara,3,1176.0,2.0,37.62,98
7752,10806,Frazer Town,2,1200.0,2.0,78.0,77
7753,10807,others,2,1298.0,2.0,65.0,230
7754,10811,Kothanur,2,1285.0,2.0,60.0,146
7755,10812,Electronic City,3,1644.0,3.0,92.59,74
7756,10813,Kasavanhalli,3,1819.0,3.0,150.0,130
7757,10814,1st Phase JP Nagar,2,1205.0,2.0,85.0,1
7758,10817,Raja Rajeshwari Nagar,2,1270.0,2.0,62.0,184
7759,10818,9th Phase JP Nagar,3,1240.0,2.0,39.89,8
7760,10819,Jigani,3,1221.0,3.0,70.0,113
7761,10821,Kanakpura Road,2,1339.0,2.0,63.0,127
7762,10822,Thigalarapalya,4,4303.0,5.0,300.0,210
7763,10823,Haralur Road,2,1315.0,2.0,85.0,90
7764,10824,Raja Rajeshwari Nagar,2,1250.0,2.0,68.0,184
7765,10825,Bisuvanahalli,2,850.0,2.0,27.0,46
7766,10826,7th Phase JP Nagar,3,1600.0,2.0,110.0,6
7767,10827,Electronic City,2,1250.0,2.0,62.0,74
7768,10828,others,3,1312.0,2.0,56.5,230
7769,10829,Kadugodi,4,3000.0,4.0,134.0,117
7770,10831,Whitefield,3,1990.0,3.0,98.0,224
7771,10832,others,2,760.0,2.0,38.5,230
7772,10834,Kadugodi,3,1614.0,2.0,59.0,117
7773,10836,others,3,1182.0,2.0,60.1,230
7774,10837,others,2,1053.0,2.0,46.29,230
7775,10839,Gubbalala,3,2000.0,3.0,125.0,84
7776,10840,Electronic City Phase II,3,1940.0,4.0,116.0,75
7777,10841,Hennur Road,3,1590.0,3.0,105.0,96
7778,10842,others,2,1035.0,2.0,52.79,230
7779,10845,Raja Rajeshwari Nagar,3,1260.0,2.0,62.0,184
7780,10847,Thanisandra,3,1702.0,3.0,107.0,209
7781,10848,Bisuvanahalli,3,1080.0,2.0,65.0,46
7782,10849,Kasavanhalli,2,1189.0,2.0,45.0,130
7783,10850,Tumkur Road,2,1035.0,2.0,39.0,214
7784,10851,Hennur Road,2,1200.0,2.0,36.0,96
7785,10855,Yelahanka,2,1330.0,2.0,93.65,226
7786,10856,Kaggalipura,3,1210.0,2.0,65.0,119
7787,10857,Chikkalasandra,3,1350.0,2.0,54.2,59
7788,10858,Kaval Byrasandra,3,1900.0,2.0,65.0,133
7789,10859,Ambedkar Nagar,3,1935.0,4.0,125.0,13
7790,10860,others,3,1410.0,3.0,90.0,230
7791,10861,others,2,1469.0,2.0,99.14,230
7792,10862,Varthur,2,986.0,2.0,30.0,217
7793,10863,others,3,1460.0,2.0,87.0,230
7794,10865,Chandapura,3,1345.0,2.0,39.5,55
7795,10866,Panathur,2,980.0,2.0,57.0,180
7796,10867,Kudlu Gate,2,1164.0,2.0,75.0,148
7797,10868,Subramanyapura,2,929.0,1.0,51.0,205
7798,10869,Kundalahalli,2,1065.0,2.0,70.0,150
7799,10870,Budigere,2,1747.0,2.0,56.725,52
7800,10872,Electronic City,2,1020.0,2.0,30.27,74
7801,10874,Yeshwanthpur,1,672.0,1.0,36.85,229
7802,10875,Brookefield,3,1746.0,3.0,115.0,51
7803,10879,others,2,1250.0,2.0,65.0,230
7804,10880,Thanisandra,2,1188.0,2.0,39.0,209
7805,10881,Whitefield,4,3565.0,4.0,218.0,224
7806,10882,Marathahalli,2,1170.0,2.0,85.0,161
7807,10884,others,2,1000.0,2.0,35.0,230
7808,10887,Kasturi Nagar,4,2507.0,4.0,155.0,131
7809,10888,Babusapalaya,2,1061.0,2.0,34.0,24
7810,10889,KR Puram,2,1290.0,2.0,69.0,115
7811,10890,Sarjapur,2,1200.0,2.0,42.6,193
7812,10891,Bharathi Nagar,2,1120.0,2.0,39.29,42
7813,10892,Electronic City,1,418.0,1.0,12.0,74
7814,10893,Sarjapur,3,1333.0,3.0,50.0,193
7815,10895,Thanisandra,1,1089.0,1.0,34.355,209
7816,10897,Thanisandra,3,2030.0,4.0,125.0,209
7817,10898,Balagere,2,1012.0,2.0,70.0,25
7818,10899,Kudlu,3,1245.0,2.0,60.0,147
7819,10900,7th Phase JP Nagar,3,1765.0,3.0,118.0,6
7820,10901,Gottigere,2,1110.0,2.0,36.25,82
7821,10902,others,2,967.0,2.0,47.8,230
7822,10903,Sarjapur,2,1044.0,2.0,36.0,193
7823,10904,Brookefield,3,1518.0,3.0,80.0,51
7824,10905,KR Puram,3,1300.0,2.0,57.0,115
7825,10906,others,3,1798.0,3.0,73.0,230
7826,10907,KR Puram,2,866.28,2.0,36.38,115
7827,10908,Whitefield,4,3410.0,5.0,253.0,224
7828,10909,Singasandra,2,1179.0,2.0,56.0,201
7829,10914,Haralur Road,3,1976.0,3.0,92.0,90
7830,10915,5th Phase JP Nagar,2,1190.0,2.0,61.8,4
7831,10917,Jakkur,3,1761.0,3.0,84.52,110
7832,10918,Cooke Town,3,1700.0,3.0,120.0,61
7833,10920,Electronic City,2,1128.0,2.0,64.8,74
7834,10922,Electronic City,3,1220.0,2.0,35.25,74
7835,10923,others,1,509.0,1.0,20.0,230
7836,10924,Ambedkar Nagar,3,1852.0,4.0,122.0,13
7837,10925,Varthur,2,1045.0,2.0,40.65,217
7838,10926,others,4,3535.0,4.0,215.0,230
7839,10928,others,4,1800.0,3.0,82.0,230
7840,10929,Hebbal Kempapura,3,1436.0,2.0,75.0,93
7841,10930,others,3,1397.0,2.0,52.0,230
7842,10931,Kothanur,2,1140.0,2.0,56.0,146
7843,10935,others,3,2050.0,3.0,135.0,230
7844,10936,Sarjapur  Road,2,1335.0,2.0,95.0,194
7845,10939,Thanisandra,2,1140.0,2.0,59.0,209
7846,10941,Thanisandra,1,663.0,1.0,46.0,209
7847,10943,Kanakpura Road,3,1450.0,3.0,60.9,127
7848,10944,Kodichikkanahalli,3,1400.0,3.0,66.0,138
7849,10945,others,2,1339.0,2.0,53.56,230
7850,10946,Electronic City,3,1220.0,2.0,35.23,74
7851,10948,others,2,1305.0,2.0,52.0,230
7852,10949,Green Glen Layout,3,1740.0,3.0,80.0,83
7853,10950,Anekal,2,680.0,1.0,21.0,17
7854,10951,Bannerghatta Road,2,1154.0,2.0,47.0,34
7855,10952,Munnekollal,2,1200.0,2.0,40.0,164
7856,10953,Hennur,2,1155.0,2.0,54.5,95
7857,10954,Sarjapur  Road,3,1525.0,2.0,63.0,194
7858,10956,Hebbal,4,2470.0,5.0,192.0,92
7859,10957,Padmanabhanagar,2,1100.0,2.0,60.0,178
7860,10958,Hormavu,2,1250.0,2.0,65.0,100
7861,10959,Kothanur,2,1400.0,2.0,70.0,146
7862,10960,others,3,1600.0,3.0,100.0,230
7863,10961,Electronic City,2,1060.0,2.0,55.0,74
7864,10962,Horamavu Banaswadi,2,1272.0,2.0,50.0,99
7865,10963,Kanakpura Road,2,1296.0,2.0,105.0,127
7866,10965,Karuna Nagar,3,1945.0,3.0,115.0,129
7867,10966,Chandapura,3,1033.0,2.0,30.47,55
7868,10967,others,3,2300.0,2.0,69.0,230
7869,10968,others,2,1235.0,2.0,52.76,230
7870,10970,others,2,850.0,2.0,42.5,230
7871,10971,Subramanyapura,3,1880.0,3.0,110.0,205
7872,10973,Kenchenahalli,2,1060.0,2.0,52.0,134
7873,10974,Hennur Road,3,2041.0,3.0,138.0,96
7874,10977,others,2,1150.0,2.0,39.0,230
7875,10978,LB Shastri Nagar,2,1184.0,2.0,62.0,151
7876,10979,Sarjapur  Road,3,1680.0,3.0,126.0,194
7877,10980,Thanisandra,3,1411.0,3.0,100.0,209
7878,10984,Thanisandra,3,1702.0,3.0,120.0,209
7879,10985,Yelahanka,2,1185.0,2.0,45.0,226
7880,10986,Kanakpura Road,3,1300.0,3.0,64.0,127
7881,10987,others,3,1545.0,3.0,65.0,230
7882,10989,Jigani,3,1300.0,3.0,55.0,113
7883,10990,JP Nagar,2,1107.0,2.0,57.0,109
7884,10991,Old Madras Road,3,1720.0,3.0,106.0,177
7885,10993,Bannerghatta Road,2,1000.0,2.0,44.5,34
7886,10994,Electronic City,1,710.0,1.0,40.42,74
7887,10998,Bannerghatta Road,2,1250.0,2.0,48.0,34
7888,10999,Kaggadasapura,5,2400.0,4.0,130.0,118
7889,11000,Hegde Nagar,3,1584.01,3.0,104.0,94
7890,11003,Kaggadasapura,3,1485.0,2.0,70.0,118
7891,11004,Hennur Road,3,1100.0,2.0,78.0,96
7892,11005,8th Phase JP Nagar,2,1245.0,2.0,59.0,7
7893,11006,Hennur Road,4,1880.0,4.0,154.0,96
7894,11008,others,2,1050.0,2.0,45.0,230
7895,11010,Bannerghatta Road,3,1640.0,3.0,105.0,34
7896,11011,others,2,1165.0,2.0,65.0,230
7897,11012,Kengeri Satellite Town,2,1110.0,2.0,43.0,136
7898,11015,Uttarahalli,4,4500.0,4.0,150.0,216
7899,11018,others,2,1200.0,1.0,42.0,230
7900,11021,Jalahalli,3,1704.0,3.0,94.36,111
7901,11022,7th Phase JP Nagar,3,1275.0,2.0,88.0,6
7902,11023,Sarjapur  Road,3,1222.0,2.0,68.0,194
7903,11025,Electronic City,2,1000.0,2.0,29.95,74
7904,11027,Yelahanka,3,1517.0,3.0,71.28,226
7905,11028,Horamavu Agara,2,1166.0,2.0,37.29,98
7906,11030,5th Phase JP Nagar,5,4000.0,5.0,170.0,4
7907,11033,Whitefield,3,1345.0,3.0,58.0,224
7908,11035,EPIP Zone,4,3800.0,5.0,170.0,73
7909,11036,Chandapura,3,971.0,2.0,38.0,55
7910,11038,EPIP Zone,2,1810.0,2.0,65.0,73
7911,11039,others,2,1300.0,2.0,58.0,230
7912,11040,Thanisandra,2,1185.0,2.0,45.0,209
7913,11041,others,2,1350.0,2.0,68.0,230
7914,11042,Budigere,3,2345.0,3.0,76.16,52
7915,11045,Somasundara Palya,3,1650.0,3.0,126.0,202
7916,11046,others,3,1645.0,3.0,87.0,230
7917,11047,Hennur Road,3,1748.0,3.0,103.0,96
7918,11049,Kengeri Satellite Town,2,1170.0,2.0,50.0,136
7919,11050,Sarjapur  Road,4,3420.0,4.0,225.0,194
7920,11051,Hulimavu,3,1320.0,2.0,65.0,105
7921,11054,Sarjapur  Road,3,1510.0,2.0,110.0,194
7922,11055,others,6,2700.0,7.0,110.0,230
7923,11056,others,3,1305.0,2.0,45.68,230
7924,11057,Mahadevpura,3,1500.0,2.0,70.0,156
7925,11059,Thanisandra,4,1948.0,4.0,129.0,209
7926,11060,Margondanahalli,3,1448.0,3.0,70.0,162
7927,11061,Sarjapur  Road,2,1242.0,2.0,78.0,194
7928,11062,Sonnenahalli,2,1268.0,2.0,58.0,204
7929,11063,Ramamurthy Nagar,2,1101.0,2.0,50.0,188
7930,11064,others,2,1255.0,2.0,65.0,230
7931,11067,Hosa Road,2,1089.0,2.0,32.67,101
7932,11072,Kaggalipura,2,950.0,2.0,45.0,119
7933,11073,HBR Layout,2,1068.0,2.0,43.0,87
7934,11074,Yelahanka New Town,2,860.0,1.0,31.0,227
7935,11076,Yelahanka,3,1756.0,3.0,66.73,226
7936,11077,Whitefield,2,1205.0,2.0,41.0,224
7937,11081,Hormavu,3,1604.0,3.0,68.0,100
7938,11085,Ananth Nagar,2,1010.0,2.0,38.0,16
7939,11087,Doddakallasandra,2,1010.0,2.0,41.0,69
7940,11088,Yelahanka,2,1050.0,2.0,33.1,226
7941,11092,Bannerghatta Road,3,1656.0,2.0,62.93,34
7942,11093,others,3,1451.0,3.0,68.0,230
7943,11095,JP Nagar,2,1250.0,2.0,93.0,109
7944,11096,others,3,4395.0,3.0,240.0,230
7945,11098,Sonnenahalli,3,1340.0,2.0,42.0,204
7946,11099,others,2,1100.0,2.0,38.5,230
7947,11101,Devarachikkanahalli,3,1700.0,3.0,71.0,66
7948,11103,KR Puram,2,1096.0,2.0,43.0,115
7949,11105,others,3,1936.0,3.0,139.0,230
7950,11106,Nehru Nagar,3,1269.0,2.0,63.0,174
7951,11108,Panathur,3,1586.0,3.0,125.0,180
7952,11110,Kanakpura Road,3,1452.0,3.0,56.5,127
7953,11111,Hosa Road,3,1538.0,3.0,107.0,101
7954,11113,others,2,935.0,2.0,40.0,230
7955,11114,others,2,1220.0,2.0,65.0,230
7956,11115,Harlur,2,1197.0,2.0,77.0,91
7957,11116,Varthur,2,674.0,1.0,19.9,217
7958,11117,Kengeri,1,410.0,1.0,15.0,135
7959,11118,Thanisandra,3,1573.0,3.0,90.0,209
7960,11119,Dodda Nekkundi,2,1135.0,2.0,58.0,67
7961,11120,others,3,1400.0,2.0,40.43,230
7962,11121,others,1,1200.0,1.0,65.0,230
7963,11122,others,3,1800.0,3.0,95.0,230
7964,11123,others,3,2045.0,3.0,108.0,230
7965,11124,Sonnenahalli,2,1268.0,2.0,56.0,204
7966,11126,Yelahanka,3,1600.0,3.0,100.0,226
7967,11127,Thanisandra,2,1056.0,2.0,70.0,209
7968,11129,Whitefield,4,4500.0,4.0,330.0,224
7969,11130,KR Puram,2,1204.0,2.0,58.0,115
7970,11131,others,3,1410.0,2.0,54.0,230
7971,11132,Hennur Road,2,1460.0,2.0,80.3,96
7972,11133,Dodda Nekkundi,2,1100.0,2.0,41.18,67
7973,11134,others,2,1310.0,2.0,88.0,230
7974,11135,Sector 2 HSR Layout,3,1600.0,3.0,90.0,196
7975,11136,others,2,1250.0,2.0,55.0,230
7976,11137,Sarjapur  Road,3,1665.0,3.0,74.93,194
7977,11140,Singasandra,2,1416.0,2.0,67.0,201
7978,11143,Jigani,3,1231.0,3.0,58.0,113
7979,11144,Yelahanka,3,1664.0,3.0,73.95,226
7980,11145,TC Palaya,3,2000.0,3.0,76.0,207
7981,11146,Rajiv Nagar,2,972.0,2.0,43.0,186
7982,11147,others,4,4500.0,4.0,345.0,230
7983,11148,Bellandur,2,1185.0,2.0,47.39,40
7984,11149,Green Glen Layout,3,1750.0,3.0,81.0,83
7985,11151,Balagere,2,1007.0,2.0,68.0,25
7986,11153,Whitefield,2,1250.0,2.0,85.0,224
7987,11154,others,2,1200.0,2.0,54.0,230
7988,11155,Horamavu Agara,2,994.0,2.0,42.28,98
7989,11156,Ramamurthy Nagar,2,1150.0,2.0,40.0,188
7990,11157,Thanisandra,2,1220.0,2.0,46.0,209
7991,11158,others,2,1441.0,2.0,115.0,230
7992,11161,Thigalarapalya,2,1400.0,2.0,105.0,210
7993,11162,Tindlu,3,1370.07,3.0,65.0,213
7994,11164,Judicial Layout,2,900.0,2.0,40.0,114
7995,11165,others,1,418.0,1.0,17.0,230
7996,11166,others,3,1200.0,3.0,80.0,230
7997,11167,ISRO Layout,2,1200.0,2.0,43.0,106
7998,11168,Talaghattapura,2,1062.0,2.0,42.48,208
7999,11169,Kanakpura Road,2,1120.0,2.0,51.0,127
8000,11170,Bannerghatta Road,2,1012.0,2.0,44.0,34
8001,11174,Kanakpura Road,2,1430.0,2.0,78.0,127
8002,11175,Channasandra,3,1195.0,2.0,56.0,56
8003,11178,Hennur Road,3,2345.0,3.0,75.99,96
8004,11180,Sonnenahalli,2,1011.0,2.0,59.0,204
8005,11181,7th Phase JP Nagar,3,1450.0,2.0,102.0,6
8006,11182,Sarjapur  Road,2,1129.0,2.0,69.0,194
8007,11183,Sarjapura - Attibele Road,2,1126.0,2.0,36.0,195
8008,11185,Sarjapur  Road,3,1180.0,2.0,45.0,194
8009,11188,Hennur Road,3,1933.0,3.0,140.0,96
8010,11189,TC Palaya,2,1082.0,2.0,64.0,207
8011,11191,others,1,610.0,1.0,28.0,230
8012,11195,CV Raman Nagar,2,1125.0,2.0,46.0,53
8013,11196,others,6,2400.0,7.0,107.0,230
8014,11197,Kengeri Satellite Town,2,777.4,2.0,25.0,136
8015,11200,others,3,1864.0,3.0,120.0,230
8016,11201,Whitefield,2,1115.0,2.0,51.91,224
8017,11202,Kengeri,1,400.0,1.0,25.0,135
8018,11203,Rajaji Nagar,2,1200.0,2.0,70.0,185
8019,11205,others,2,950.0,2.0,57.0,230
8020,11207,Bellandur,2,1200.0,2.0,62.0,40
8021,11208,GM Palaya,3,1735.0,3.0,70.0,78
8022,11211,Jalahalli,3,1470.0,2.0,102.0,111
8023,11212,Bannerghatta Road,3,1527.0,3.0,115.0,34
8024,11213,others,2,985.0,2.0,45.0,230
8025,11214,Chandapura,4,3300.0,4.0,135.0,55
8026,11215,Whitefield,2,1277.0,2.0,77.0,224
8027,11216,others,2,1100.0,2.0,62.0,230
8028,11217,Whitefield,3,1820.0,3.0,140.0,224
8029,11218,others,4,1530.0,3.0,87.0,230
8030,11221,Jakkur,3,1880.0,4.0,110.0,110
8031,11222,Hennur,2,1255.0,2.0,52.35,95
8032,11224,Somasundara Palya,2,1140.0,2.0,46.0,202
8033,11225,Electronic City Phase II,2,1025.0,2.0,29.6,75
8034,11226,Whitefield,4,3453.0,4.0,247.0,224
8035,11230,Kaikondrahalli,2,1250.0,2.0,78.0,120
8036,11231,others,4,2400.0,3.0,108.0,230
8037,11233,Jalahalli,2,1244.0,2.0,88.0,111
8038,11236,Sarjapur  Road,2,1034.0,2.0,38.0,194
8039,11238,Kasavanhalli,3,1719.0,3.0,71.0,130
8040,11241,Hosa Road,3,1470.0,2.0,84.22,101
8041,11242,Yelahanka,2,1140.0,2.0,50.66,226
8042,11243,Harlur,3,1752.12,3.0,125.0,91
8043,11246,Old Madras Road,3,2990.0,3.0,170.0,177
8044,11247,Bannerghatta Road,3,1660.0,3.0,85.0,34
8045,11248,Electronic City,3,1275.0,3.0,63.43,74
8046,11249,Bommasandra Industrial Area,3,1365.0,3.0,52.81,49
8047,11250,others,3,1200.0,2.0,90.0,230
8048,11251,Kanakpura Road,3,2546.0,3.0,170.0,127
8049,11252,Banashankari Stage VI,3,1392.0,3.0,69.46,30
8050,11253,Whitefield,2,1245.0,2.0,59.76,224
8051,11255,Yeshwanthpur,2,1162.0,2.0,64.08,229
8052,11256,Singasandra,3,1476.0,2.0,73.0,201
8053,11257,KR Puram,1,700.0,1.0,21.5,115
8054,11258,others,6,3600.0,6.0,170.0,230
8055,11259,Jigani,2,943.0,2.0,48.0,113
8056,11261,Sarjapur  Road,2,1113.0,2.0,44.5,194
8057,11262,Varthur,3,1615.0,3.0,69.43,217
8058,11263,others,2,1279.0,2.0,100.0,230
8059,11266,Sompura,3,1350.0,3.0,65.0,203
8060,11267,others,3,1525.0,3.0,68.63,230
8061,11270,Ardendale,3,1777.26,3.0,92.0,19
8062,11271,Bisuvanahalli,2,845.0,2.0,32.0,46
8063,11273,Varthur,2,1210.0,2.0,64.15,217
8064,11275,Sarjapur  Road,3,1879.0,3.0,155.0,194
8065,11276,Hosur Road,3,1250.0,2.0,50.0,104
8066,11277,others,4,1200.0,2.0,35.0,230
8067,11278,Marathahalli,3,1108.0,2.0,60.0,161
8068,11279,Kanakpura Road,3,1401.0,3.0,69.0,127
